station_id,station_name,station_latitude,station_longitude
3636,Expansion Warehouse 333 Johnson Ave,40.707731483954696,-73.934522867202759
3637,Fulton St & Waverly Ave,40.683238654603414,-73.965995907783508
3639,Harborside,40.7192517,-74.034234
3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627
3642,E 98 St & Lexington Ave,40.787285198609517,-73.950122594833374
3643,E 41 St & 5 Ave,40.752722013811884,-73.981236219406128
3644,Van Dyke St & Van Brunt St,40.675816225228317,-74.01488184928894
3645,Pathmark Depot,40.672332671897109,-73.997061252594
3646,35 Ave & 10 St,40.763154819103733,-73.939855098724365
3647,48 Ave & 30 Pl,40.741283093559929,-73.937258720397935
3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.970775604248047
3649,W 129 St & Convent Ave,40.814394437915816,-73.953247368335724
3650,8D Mobile 01,45.505850638767228,-73.569109439849854
3650,8D Mobile 01,45.506264191001193,-73.568905591964722
3652,NYCBS Depot - 3AV,40.670133282374,-73.9923083782196
3653,31 St & 35 Ave,40.758204646967577,-73.928321599960327
3654,31 St & Northern Blvd,40.751869514218747,-73.933492898941026
3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669
3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719
3659,W 17 St & 9 Ave,40.742948916600909,-74.004136919975281
3660,W 16 St & 8 Ave,40.741021509002664,-74.001384973526
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229
3663,Sterling Pl & 7 Ave,40.677164894690591,-73.973827958107
3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915
3666,32 St & 30 Ave,40.766425527028794,-73.920629024505615
3668,Leonard St & Nassau Ave,40.7239567849954,-73.949843645095825
3669,Henry St & W 9 St,40.67630357634183,-74.003140479326248
3671,E 81 St & 2 Ave,40.774779448957275,-73.954274654388428
3672,Apache,40.669767091850026,-73.994743824005127
3673,Dean St & Franklin Ave,40.677592069373759,-73.955637216568
3674,Jay St & York St,40.701403172577244,-73.986726701259613
3675,3 Ave & E 95 St,40.784596798848916,-73.949685394763947
3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.014726281166077
3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662
3681,Grand St,40.715177677320291,-74.037683308124542
3683,Smart Cities Conference,40.710154710949119,-73.984535336494432
3684,W 12 St & W 4 St,40.737561211811368,-74.003982692956924
3685,Prospect Park - 5 Year Anniversary Celebration,40.66065236872916,-73.9645904302597
3686,Gansevoort St & Hudson St,40.739448201304036,-74.005070328712463
